arduino_time_s,receive_time_s,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gx,imu1_gy,imu1_gz,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gx,imu2_gy,imu2_gz
15.679,1764971616.292356,0.036,0.012,1.004,0.46,-2.21,-25.95,0.019,0.041,0.993,0.49,-1.29,-7.77
15.696996,1764971616.310383,0.04,0.012,1.003,0.46,-2.2,-25.95,0.018,0.042,0.995,0.52,-1.28,-7.77
15.715,1764971616.328398,0.038,0.011,1.006,0.47,-2.2,-25.95,0.022,0.044,0.996,0.56,-1.27,-7.76
15.732999,1764971616.346389,0.037,0.012,1.001,0.47,-2.2,-25.95,0.022,0.041,0.994,0.59,-1.27,-7.76
15.751,1764971616.364352,0.036,0.011,1.007,0.48,-2.19,-25.95,0.021,0.042,0.997,0.62,-1.27,-7.76
15.769001,1764971616.382359,0.036,0.014,1.005,0.48,-2.19,-25.95,0.018,0.046,0.992,0.66,-1.26,-7.76
15.787,1764971616.400213,0.037,0.012,1.006,0.48,-2.19,-25.95,0.024,0.045,0.992,0.7,-1.26,-7.77
15.804,1764971616.417216,0.038,0.011,1.003,0.49,-2.19,-25.95,0.023,0.043,0.996,0.73,-1.26,-7.77
15.821997,1764971616.435269,0.037,0.012,1.002,0.49,-2.19,-25.95,0.021,0.044,0.997,0.76,-1.26,-7.77
15.839999,1764971616.4533088,0.038,0.009,1.002,0.49,-2.19,-25.95,0.019,0.047,0.993,0.8,-1.25,-7.76
15.857997,1764971616.4713778,0.04,0.011,1.005,0.5,-2.19,-25.95,0.021,0.045,0.993,0.83,-1.25,-7.76
15.876,1764971616.4892979,0.038,0.01,1.003,0.5,-2.18,-25.95,0.018,0.043,0.994,0.85,-1.24,-7.76
15.894,1764971616.507253,0.04,0.009,1.009,0.49,-2.18,-25.96,0.02,0.041,0.997,0.89,-1.24,-7.76
15.912,1764971616.525203,0.036,0.012,1.001,0.5,-2.18,-25.96,0.024,0.049,0.992,0.93,-1.24,-7.76
15.93,1764971616.5435462,0.035,0.011,1.005,0.5,-2.18,-25.96,0.02,0.044,0.993,0.95,-1.24,-7.76
15.948,1764971616.5612118,0.037,0.012,1.005,0.5,-2.18,-25.96,0.017,0.037,0.995,0.97,-1.23,-7.76
15.966,1764971616.579187,0.039,0.01,1.003,0.5,-2.17,-25.96,0.025,0.044,0.995,1.0,-1.23,-7.76
15.983999,1764971616.59718,0.04,0.015,1.004,0.51,-2.17,-25.96,0.021,0.047,0.996,1.03,-1.23,-7.76
16.001998,1764971616.615077,0.036,0.011,1.006,0.51,-2.17,-25.96,0.019,0.044,0.996,1.05,-1.22,-7.76
16.018999,1764971616.6320372,0.037,0.011,1.003,0.51,-2.17,-25.96,0.017,0.043,0.998,1.08,-1.22,-7.75
16.035999,1764971616.649102,0.039,0.012,1.006,0.51,-2.17,-25.96,0.02,0.042,0.995,1.11,-1.21,-7.75
16.053,1764971616.666004,0.036,0.011,1.005,0.51,-2.17,-25.95,0.019,0.044,0.995,1.13,-1.21,-7.75
16.069999,1764971616.6830778,0.038,0.009,1.003,0.51,-2.16,-25.95,0.023,0.042,0.993,1.15,-1.21,-7.76
16.088,1764971616.7009869,0.039,0.006,1.007,0.51,-2.16,-25.96,0.018,0.042,0.996,1.18,-1.21,-7.75
16.105996,1764971616.719054,0.041,0.01,0.996,0.51,-2.17,-25.96,0.02,0.044,0.994,1.2,-1.2,-7.75
16.124,1764971616.7369092,0.039,0.012,1.003,0.51,-2.17,-25.96,0.016,0.044,0.993,1.22,-1.2,-7.75
16.140996,1764971616.753919,0.039,0.007,1.001,0.51,-2.17,-25.97,0.019,0.04,0.997,1.24,-1.19,-7.75
16.158,1764971616.7709131,0.041,0.014,1.001,0.52,-2.17,-25.97,0.021,0.045,0.991,1.27,-1.19,-7.75
16.175,1764971616.787883,0.039,0.011,1.004,0.52,-2.17,-25.97,0.023,0.046,0.999,1.29,-1.19,-7.75
16.191997,1764971616.804896,0.041,0.009,1.005,0.52,-2.17,-25.97,0.017,0.042,0.995,1.3,-1.19,-7.75
16.209997,1764971616.822897,0.041,0.008,1.007,0.52,-2.17,-25.97,0.02,0.04,0.994,1.32,-1.19,-7.75
16.228,1764971616.840974,0.04,0.01,1.008,0.52,-2.17,-25.97,0.021,0.041,0.994,1.33,-1.19,-7.75
16.246001,1764971616.8588119,0.035,0.009,1.008,0.52,-2.17,-25.97,0.019,0.04,0.993,1.35,-1.18,-7.75
16.263,1764971616.8758888,0.033,0.011,1.005,0.52,-2.16,-25.97,0.018,0.039,0.993,1.36,-1.18,-7.75
16.28,1764971616.892836,0.036,0.013,0.998,0.53,-2.16,-25.97,0.018,0.043,0.995,1.39,-1.18,-7.75
16.296999,1764971616.909899,0.038,0.012,1.004,0.53,-2.16,-25.97,0.019,0.043,0.994,1.41,-1.18,-7.75
16.313996,1764971616.9268138,0.037,0.01,1.0,0.53,-2.16,-25.97,0.019,0.041,0.993,1.43,-1.18,-7.75
16.332,1764971616.944855,0.039,0.008,1.004,0.53,-2.16,-25.97,0.015,0.042,0.995,1.45,-1.17,-7.75
16.349997,1764971616.962803,0.038,0.014,1.004,0.54,-2.16,-25.97,0.017,0.045,0.995,1.47,-1.17,-7.75
16.368,1764971616.9807491,0.044,0.013,1.006,0.54,-2.16,-25.97,0.023,0.042,0.996,1.49,-1.17,-7.75
16.385,1764971616.997789,0.036,0.01,1.003,0.54,-2.16,-25.97,0.018,0.04,0.994,1.5,-1.17,-7.75
16.402,1764971617.0147772,0.04,0.012,1.006,0.55,-2.16,-25.97,0.019,0.042,0.997,1.52,-1.16,-7.75
16.418999,1764971617.03174,0.038,0.014,1.006,0.55,-2.16,-25.98,0.022,0.047,0.997,1.54,-1.17,-7.75
16.436,1764971617.048772,0.039,0.014,1.005,0.56,-2.17,-25.98,0.021,0.042,0.997,1.56,-1.17,-7.75
16.454,1764971617.0667489,0.04,0.014,1.004,0.56,-2.17,-25.97,0.022,0.043,0.997,1.58,-1.17,-7.75
16.472,1764971617.0850701,0.037,0.01,1.002,0.56,-2.16,-25.97,0.019,0.04,0.995,1.59,-1.17,-7.75
16.489,1764971617.101655,0.039,0.013,1.007,0.56,-2.16,-25.98,0.02,0.048,0.998,1.61,-1.16,-7.75
16.506,1764971617.118786,0.039,0.009,1.007,0.56,-2.16,-25.98,0.021,0.039,0.996,1.62,-1.16,-7.75
16.522996,1764971617.135704,0.037,0.006,1.002,0.56,-2.16,-25.98,0.018,0.04,0.991,1.63,-1.16,-7.75
16.540996,1764971617.153721,0.036,0.008,1.004,0.55,-2.16,-25.98,0.02,0.042,0.998,1.65,-1.15,-7.75
16.558999,1764971617.171736,0.04,0.013,1.003,0.56,-2.16,-25.98,0.019,0.04,0.995,1.66,-1.15,-7.75
16.576999,1764971617.1896782,0.041,0.012,1.004,0.56,-2.16,-25.98,0.018,0.041,0.998,1.66,-1.15,-7.74
16.594997,1764971617.207606,0.035,0.011,1.007,0.56,-2.15,-25.98,0.017,0.046,0.992,1.68,-1.15,-7.74
16.612999,1764971617.2255292,0.032,0.011,1.007,0.56,-2.15,-25.99,0.017,0.039,0.996,1.69,-1.14,-7.74
16.63,1764971617.2425752,0.036,0.009,1.005,0.56,-2.14,-25.99,0.021,0.039,0.997,1.69,-1.14,-7.74
16.648,1764971617.260549,0.041,0.01,1.005,0.56,-2.15,-25.99,0.018,0.044,0.99,1.71,-1.14,-7.74
16.666,1764971617.2786088,0.043,0.01,1.004,0.56,-2.15,-25.98,0.021,0.045,0.993,1.73,-1.14,-7.74
16.682996,1764971617.295516,0.036,0.013,1.006,0.57,-2.15,-25.98,0.017,0.046,0.999,1.74,-1.14,-7.74
16.7,1764971617.3126678,0.032,0.018,1.037,0.56,-2.14,-25.98,0.02,0.037,0.991,1.75,-1.15,-7.75
