arduino_time_s,receive_time_s,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gx,imu1_gy,imu1_gz,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gx,imu2_gy,imu2_gz
3.824995,1765055779.300928,0.553,-0.372,0.243,-29.95,-56.58,-56.9,-0.172,-0.25,0.039,-54.52,32.06,-36.86
3.841995,1765055779.302895,0.553,-0.372,0.243,-29.95,-56.58,-56.91,-0.172,-0.25,0.039,-54.52,32.06,-36.86
3.858997,1765055779.330667,0.553,-0.372,0.243,-29.95,-56.58,-56.91,-0.172,-0.25,0.039,-54.52,32.06,-36.86
3.875997,1765055779.332662,0.553,-0.372,0.243,-29.95,-56.58,-56.92,-0.172,-0.25,0.039,-54.52,32.06,-36.87
3.892993,1765055779.363306,0.553,-0.372,0.243,-29.95,-56.58,-56.92,-0.172,-0.25,0.039,-54.52,32.06,-36.87
3.909994,1765055779.364268,0.553,-0.372,0.243,-29.95,-56.58,-56.93,-0.172,-0.25,0.039,-54.52,32.06,-36.87
3.926995,1765055779.3925812,0.553,-0.372,0.243,-29.95,-56.58,-56.93,-0.172,-0.25,0.039,-54.52,32.06,-36.88
3.943995,1765055779.394043,0.553,-0.372,0.243,-29.95,-56.58,-56.93,-0.172,-0.25,0.039,-54.52,32.06,-36.88
3.960995,1765055779.4219,0.553,-0.372,0.243,-29.95,-56.58,-56.94,-0.172,-0.25,0.039,-54.52,32.06,-36.88
3.977995,1765055779.4531379,0.553,-0.372,0.243,-29.95,-56.58,-56.94,-0.172,-0.25,0.039,-54.52,32.06,-36.89
3.994995,1765055779.454484,0.553,-0.372,0.243,-29.95,-56.58,-56.95,-0.172,-0.25,0.039,-54.52,32.06,-36.89
