time_s,rel_rate_x,rel_rate_y,rel_rate_z,rel_rate_dominant,rel_rate_magnitude,rel_angle_x,rel_angle_y,rel_angle_z,rel_angle_dominant,rel_angle_magnitude,accel_magnitude_tibia
11.191,49.4444,16.1111,-12.7778,49.4444,53.5499,13.2353,18.2459,14.1712,13.2353,26.6253,1.0365
11.209,-5.0,-2.7778,-26.6667,-5.0,27.2732,13.1453,18.1959,13.6912,13.1453,26.2933,0.979
11.226998,-123.347,-42.7825,0.5556,-123.347,130.5571,10.9253,17.4259,13.7012,10.9253,24.7133,0.9893
11.244997,-200.5667,-71.1151,-10.0006,-200.5667,213.0361,7.3153,16.1459,13.5212,7.3153,22.2941,0.9933
11.263004,-294.33,-127.1728,-53.3126,-294.33,325.0312,2.0153,13.8559,12.5612,2.0153,18.8104,0.9587
11.281,-228.3841,-96.6882,-87.7973,-228.3841,263.0898,-2.0947,12.1159,10.9812,-2.0947,16.4854,0.9812
11.299,57.7778,-22.7778,17.7778,57.7778,64.5999,-1.0547,11.7059,11.3012,-1.0547,16.3051,0.9989
11.317001,267.2074,-26.6652,126.1041,267.2074,296.67,3.7553,11.2259,13.5712,3.7553,18.0083,1.0113
11.335001,185.0,46.1111,54.4444,185.0,198.2812,7.0853,12.0559,14.5512,7.0853,20.1812,1.0088
11.353001,-0.5556,10.0,19.4444,-0.5556,21.8722,7.0753,12.2359,14.9012,7.0753,20.5383,0.9971
11.371001,-5.5556,26.1111,11.1111,-5.5556,28.9156,6.9753,12.7059,15.1012,6.9753,20.9318,1.0079
11.388999,-132.7925,-9.4455,-29.4477,-132.7925,136.346,4.5853,12.5359,14.5712,4.5853,19.7609,0.9841
11.406998,-193.3441,-51.6695,-35.5575,-193.3441,203.2634,1.1053,11.6059,13.9312,1.1053,18.1658,0.9156
11.425001,-286.0634,-109.4262,-64.9892,-286.0634,313.0974,-4.0447,9.6359,12.7612,-4.0447,16.4942,1.0097
11.442997,-76.6837,-30.5623,-112.2472,-76.6837,139.3337,-5.4247,9.0859,10.7412,-5.4247,15.0782,0.9914
11.461002,125.5207,-44.4321,40.5443,125.5207,139.1887,-3.1647,8.2859,11.4712,-3.1647,14.5003,0.9913
11.479,191.1323,56.1173,90.5656,191.1323,218.8215,0.2753,9.2959,13.1012,0.2753,16.0664,1.0013
11.497001,149.4361,83.3287,35.5536,149.4361,174.7538,2.9653,10.7959,13.7412,2.9653,17.7247,1.0123
11.515,57.2254,7.7782,44.4469,57.2254,72.8751,3.9953,10.9359,14.5412,3.9953,18.628,0.9708
11.532001,25.8808,-49.4089,4.1174,25.8808,55.9286,4.4353,10.0959,14.6112,4.4353,18.3053,1.0337
11.55,-153.3419,-100.5611,-26.1126,-153.3419,185.2245,1.6753,8.2859,14.1412,1.6753,16.4753,1.0171
11.568001,-200.5444,-132.2149,-26.6652,-200.5444,241.6813,-1.9347,5.9059,13.6612,-1.9347,15.0083,1.0104
11.585998,-152.8032,-87.2368,-80.0133,-152.8032,193.2905,-4.6847,4.3359,12.2212,-4.6847,13.7878,1.0041
11.604001,41.1043,-40.5488,-45.548,41.1043,73.5417,-3.9447,3.6059,11.4012,-3.9447,12.5917,0.9956
11.622001,234.4444,-22.2222,41.6667,234.4444,239.153,0.2753,3.2059,12.1512,0.2753,12.57,1.0053
11.64,172.2318,150.0083,46.6693,172.2318,233.1187,3.3753,5.9059,12.9912,3.3753,14.6643,0.9653
11.658001,106.6607,158.8801,18.8878,106.6607,192.2918,5.2953,8.7659,13.3312,5.2953,16.8107,1.0095
11.676,-36.1131,112.784,23.3346,-36.1131,120.7017,4.6453,10.7959,13.7512,4.6453,18.0894,1.0196
11.694001,-54.9969,46.6641,-6.1108,-54.9969,72.3847,3.6553,11.6359,13.6412,3.6553,18.2985,1.0022
11.712001,-191.1111,-100.0,17.7778,-191.1111,216.4244,0.2153,9.8359,13.9612,0.2153,17.0794,0.9874
11.730001,-180.5556,-142.7778,-10.5556,-180.5556,230.4283,-3.0347,7.2659,13.7712,-3.0347,15.8634,1.013
11.748001,-136.6667,-78.3333,-65.5556,-136.6667,170.6207,-5.4947,5.8559,12.5912,-5.4947,14.9339,1.0003
11.766001,-75.5556,14.4444,-68.8889,-75.5556,103.2616,-6.8547,6.1159,11.3512,-6.8547,14.6027,0.9591
11.784,-12.7785,65.5592,-69.4483,-12.7785,96.3554,-7.0847,7.2959,10.1012,-7.0847,14.3338,0.9904
11.802001,-44.442,73.3293,-53.8859,-44.442,101.2717,-7.8847,8.6159,9.1312,-7.8847,14.825,0.9988
11.820002,111.6605,-67.2185,-101.1055,111.6605,164.9506,-5.8747,7.4059,7.3112,-5.8747,11.9504,1.0698
11.838001,286.127,-163.898,-103.8947,286.127,345.7243,-0.7247,4.4559,5.4412,-0.7247,7.0701,1.4027
11.854997,168.8633,-103.5538,-24.7117,168.8633,199.6218,2.1453,2.6959,5.0212,2.1453,6.0895,0.9342
11.873,-72.7657,-63.3228,40.5488,-72.7657,104.6366,0.8353,1.5559,5.7512,0.8353,6.0162,0.6826
11.891001,183.8787,-134.437,19.9989,183.8787,228.6583,4.1453,-0.8641,6.1112,4.1453,7.4348,1.0313
11.909001,156.1111,-162.7778,66.1111,156.1111,235.0276,6.9553,-3.7941,7.3012,6.9553,10.774,0.8615
11.926997,88.353,-152.2561,33.8964,88.353,179.2683,8.5453,-6.5341,7.9112,8.5453,13.353,0.9202
11.945,117.2027,79.9867,24.4404,117.2027,143.985,10.6553,-5.0941,8.3512,10.6553,14.4647,1.1673
11.963001,-5.5552,-36.6646,8.3329,-5.5552,38.0078,10.5553,-5.7541,8.5012,10.5553,14.7239,0.9428
11.981,-123.3402,-13.3341,-0.5556,-123.3402,124.0601,8.3353,-5.9941,8.4912,8.3353,13.3232,1.0149
11.999001,-35.5536,0.5555,1.111,-35.5536,35.5753,7.6953,-5.9841,8.5112,7.6953,12.9409,1.0246
12.016998,11.6686,8.8904,1.6669,11.6686,14.7639,7.9053,-5.8241,8.5412,7.9053,13.0141,0.9754
12.035001,-8.8874,4.9992,0.5555,-8.8874,10.2121,7.7453,-5.7341,8.5512,7.7453,12.8838,1.0204
12.052997,-10.5579,2.2227,0.0,-10.5579,10.7893,7.5553,-5.6941,8.5512,7.5553,12.7526,0.9928
12.071001,-12.7749,4.9989,0.0,-12.7749,13.7182,7.3253,-5.6041,8.5512,7.3253,12.5773,1.0017
12.089001,-7.2222,2.2222,0.0,-7.2222,7.5564,7.1953,-5.5641,8.5512,7.1953,12.4842,0.9997
12.107002,-12.2215,2.7776,0.0,-12.2215,12.5332,6.9753,-5.5141,8.5512,6.9753,12.3362,0.9947
12.125001,-9.445,3.8891,0.0,-9.445,10.2143,6.8053,-5.4441,8.5512,6.8053,12.2095,0.9946
12.143001,-8.8889,2.7778,0.5556,-8.8889,9.3294,6.6453,-5.3941,8.5612,6.6453,12.1058,0.9978
12.161001,-9.4444,3.3333,0.0,-9.4444,10.0154,6.4753,-5.3341,8.5612,6.4753,11.9865,0.9978
12.178998,-9.446,1.6669,0.0,-9.446,9.592,6.3053,-5.3041,8.5612,6.3053,11.8821,1.0057
12.195998,-10.0,2.9412,0.0,-10.0,10.4236,6.1353,-5.2541,8.5612,6.1353,11.7704,0.9929
12.214001,86.6522,-16.6639,-11.1093,86.6522,88.9365,7.6953,-5.5541,8.3612,7.6953,12.6481,0.8592
12.232,145.0081,-31.1128,-10.5561,145.0081,148.6835,10.3053,-6.1141,8.1712,10.3053,14.5034,1.13
12.25,53.3333,-7.7778,-1.1111,53.3333,53.9089,11.2653,-6.2541,8.1512,11.2653,15.2467,0.9648
12.268001,111.1049,-17.7768,-17.7768,111.1049,113.9137,13.2653,-6.5741,7.8312,13.2653,16.7486,1.1031
12.286001,52.7778,-3.3333,2.2222,52.7778,52.9296,14.2153,-6.6341,7.8712,14.2153,17.5511,0.9096
12.304001,25.5556,10.0,-0.5556,25.5556,27.448,14.6753,-6.4541,7.8612,14.6753,17.8555,0.8622
12.322,207.7893,-41.1134,-33.8908,207.7893,214.5118,18.4153,-7.1941,7.2512,18.4153,21.0584,1.5508
12.34,482.2222,-137.7778,-118.8889,482.2222,515.4178,27.0953,-9.6741,5.1112,27.0953,29.221,0.9096
12.358001,451.0861,-81.6621,-96.6613,451.0861,468.4984,35.2153,-11.1441,3.3712,35.2153,37.0901,0.6506
12.376002,273.3181,-73.8848,-70.5516,273.3181,291.7864,40.1353,-12.4741,2.1012,40.1353,42.0816,0.8781
12.394001,240.0133,-48.8916,-49.4472,240.0133,249.8836,44.4553,-13.3541,1.2112,44.4553,46.4335,0.8531
12.412001,320.5556,-102.7778,-39.4444,320.5556,338.9321,50.2253,-15.2041,0.5012,50.2253,52.4785,1.5605
12.429002,463.5021,-45.2915,-8.823,463.5021,465.7933,58.1053,-15.9741,0.3512,58.1053,60.2621,1.6086
12.447002,352.2222,-55.5556,-12.7778,352.2222,356.8055,64.4453,-16.9741,0.1212,64.4453,66.6433,0.7495
12.464998,159.4799,-62.2361,-27.2283,159.4799,173.3451,67.3153,-18.0941,-0.3688,67.3153,69.7057,0.5327
12.483,109.9878,-27.7747,-46.6615,109.9878,122.6623,69.2953,-18.5941,-1.2088,69.2953,71.7568,0.7808
12.500998,-41.1157,58.3398,-31.1146,-41.1157,77.8598,68.5553,-17.5441,-1.7688,68.5553,70.7867,0.9089
12.519001,-236.0718,-56.6572,24.4404,-236.0718,244.0026,64.3053,-18.5641,-1.3288,64.3053,66.9445,0.9191
12.537,-441.1356,161.1201,5.0003,-441.1356,469.6651,56.3653,-15.6641,-1.2388,56.3653,58.5145,0.7482
12.555001,-242.7643,66.1074,6.6663,-242.7643,251.6925,51.9953,-14.4741,-1.1188,51.9953,53.9839,1.3198
12.572001,-58.2353,30.5882,-2.9412,-58.2353,65.8456,51.0053,-13.9541,-1.1688,51.0053,52.8926,0.952
12.59,-94.4497,17.2232,7.2226,-94.4497,96.2785,49.3053,-13.6441,-1.0388,49.3053,51.1689,0.9204
12.608001,-140.5477,3.8887,35.5536,-140.5477,145.0271,46.7753,-13.5741,-0.3988,46.7753,48.7067,0.9395
12.626001,-126.6667,1.1111,29.4444,-126.6667,130.0487,44.4953,-13.5541,0.1312,44.4953,46.5141,0.8613
12.644,-72.7818,12.2229,35.0019,-72.7818,81.6807,43.1853,-13.3341,0.7612,43.1853,45.2034,0.7676
12.662,-50.5556,43.8889,16.1111,-50.5556,68.8598,42.2753,-12.5441,1.0512,42.2753,44.1096,0.6026
12.68,-290.5556,20.5556,41.1111,-290.5556,294.1686,37.0453,-12.1741,1.7912,37.0453,39.0355,1.1617
12.698001,-210.5439,-21.1099,11.666,-210.5439,211.9208,33.2553,-12.5541,2.0012,33.2553,35.6023,2.1451
12.715998,5.5565,8.8904,26.1155,5.5565,28.1413,33.3553,-12.3941,2.4712,33.3553,35.6693,0.9153
12.734001,-105.538,3.8882,39.9933,-105.538,112.9285,31.4553,-12.3241,3.1912,31.4553,33.9338,0.7932
12.752001,-38.3333,-10.5556,23.3333,-38.3333,46.1011,30.7653,-12.5141,3.6112,30.7653,33.4088,1.264
12.769997,-116.1369,-10.0022,50.5668,-116.1369,127.0623,28.6753,-12.6941,4.5212,28.6753,31.6837,1.2659
12.788001,-152.1884,-47.2117,43.3237,-152.1884,165.1278,25.9353,-13.5441,5.3012,25.9353,29.7352,0.9862
12.804999,-176.4914,-64.1252,50.0059,-176.4914,194.324,22.9353,-14.6341,6.1512,22.9353,27.893,1.0865
12.822,-182.3422,-59.9965,74.7015,-182.3422,205.982,19.8353,-15.6541,7.4212,19.8353,26.3356,0.9146
12.84,-160.0,-65.0,55.0,-160.0,181.2457,16.9553,-16.8241,8.4112,16.9553,25.3235,0.8849
12.857998,-211.1346,-40.0044,40.5601,-211.1346,218.6853,13.1553,-17.5441,9.1412,13.1553,23.7575,1.1415
12.876,-285.5238,-68.3257,54.4384,-285.5238,298.5897,8.0153,-18.7741,10.1212,8.0153,22.7849,1.407
12.894001,-283.8731,-92.2171,63.3298,-283.8731,305.1206,2.9053,-20.4341,11.2612,2.9053,23.5119,1.1333
12.912001,-251.6667,-80.5556,75.0,-251.6667,274.6822,-1.6247,-21.8841,12.6112,-1.6247,25.31,1.0903
12.930001,-242.2222,-91.1111,66.1111,-242.2222,267.1021,-5.9847,-23.5241,13.8012,-5.9847,27.9226,1.1293
12.947001,-285.2941,-162.3529,90.5882,-285.2941,340.5252,-10.8347,-26.2841,15.3412,-10.8347,32.3048,0.8991
12.965001,-207.7778,-112.7778,89.4444,-207.7778,252.7662,-14.5747,-28.3141,16.9512,-14.5747,36.0757,0.8311
12.983001,-106.1111,-71.1111,35.5556,-106.1111,132.5917,-16.4847,-29.5941,17.5912,-16.4847,38.1708,0.7471
13.000998,-0.5556,1.6669,8.3347,-0.5556,8.5179,-16.4947,-29.5641,17.7412,-16.4947,38.2212,0.929
13.019,-7.7769,-22.2198,9.4434,-7.7769,25.3648,-16.6347,-29.9641,17.9112,-16.6347,38.67,0.925
13.037001,7.7773,-19.4434,12.7771,7.7773,24.5313,-16.4947,-30.3141,18.1412,-16.4947,38.9888,0.9452
13.055001,-9.4444,-14.4444,30.5556,-9.4444,35.0925,-16.6647,-30.5741,18.6912,-16.6647,39.5202,0.9083
13.073001,96.6667,-28.8889,-0.5556,96.6667,100.8926,-14.9247,-31.0941,18.6812,-14.9247,39.2247,1.0372
13.091001,103.8889,-3.3333,-26.6667,103.8889,107.3085,-13.0547,-31.1541,18.2012,-13.0547,38.3704,0.9851
13.108999,178.3532,21.6691,-35.0039,178.3532,183.0428,-9.8447,-30.7641,17.5712,-9.8447,36.7709,0.9024
13.127,357.7579,42.2199,-66.1074,357.7579,366.256,-3.4047,-30.0041,16.3812,-3.4047,34.3538,0.8561
13.145001,383.8676,54.9969,-83.8842,383.8676,396.7563,3.5053,-29.0141,14.8712,3.5053,32.7911,1.1657
13.163001,157.7778,55.0,-58.3333,157.7778,176.9791,6.3453,-28.0241,13.8212,6.3453,31.8848,1.452
13.181001,42.2222,68.8889,-28.3333,42.2222,85.6223,7.1053,-26.7841,13.3112,7.1053,30.7419,1.1853
13.199001,5.5556,-2.2222,1.6667,5.5556,6.2113,7.2053,-26.8241,13.3412,7.2053,30.8129,1.0369
13.217001,40.5556,12.2222,-8.8889,40.5556,43.2799,7.9353,-26.6041,13.1812,7.9353,30.7326,0.8428
13.234997,122.2494,10.0022,-39.4532,122.2494,128.8469,10.1353,-26.4241,12.4712,10.1353,30.9271,0.803
13.253,272.7323,21.1076,-51.6581,272.7323,278.3828,15.0453,-26.0441,11.5412,15.0453,32.2158,0.9821
13.271001,292.206,-8.8884,-32.2204,292.206,294.1114,20.3053,-26.2041,10.9612,20.3053,34.9157,1.065
13.289001,278.8889,-4.4444,-32.7778,278.8889,280.8436,25.3253,-26.2841,10.3712,25.3253,37.9445,0.9638
13.306998,256.7095,-41.118,-40.5623,256.7095,263.1268,29.9453,-27.0241,9.6412,29.9453,41.4726,0.9016
13.325001,244.9592,-29.4395,-51.6581,244.9592,252.0719,34.3553,-27.5541,8.7112,34.3553,44.8932,0.8376
13.343001,216.1111,82.2222,-43.3333,216.1111,235.2494,38.2453,-26.0741,7.9312,38.2453,46.9624,0.9633
13.360997,190.0422,81.1291,-25.5612,190.0422,208.2099,41.6653,-24.6141,7.4712,41.6653,48.966,1.1865
13.379001,207.7316,50.5443,-1.6663,207.7316,213.7988,45.4053,-23.7041,7.4412,45.4053,51.7581,1.35
13.397,254.4586,21.6679,11.1117,254.4586,255.6211,49.9853,-23.3141,7.6412,49.9853,55.6818,1.2406
13.415001,207.7662,-51.6638,-2.2221,207.7662,214.1049,53.7253,-24.2441,7.6012,53.7253,59.4303,1.1435
13.433,65.0036,-72.2262,-24.4458,65.0036,100.1983,54.8953,-25.5441,7.1612,54.8953,60.9695,0.7787
13.451,-34.4444,-30.5556,-48.8889,-34.4444,67.1579,54.2753,-26.0941,6.2812,54.2753,60.5489,0.8451
13.469001,-34.9981,15.5547,-43.3309,-34.9981,57.8306,53.6453,-25.8141,5.5012,53.6453,59.7867,0.8861
13.487,-103.8947,68.8927,-46.6693,-103.8947,133.1102,51.7753,-24.5741,4.6612,51.7753,57.5004,0.8518
13.505001,-219.4323,71.6627,-51.1083,-219.4323,236.4278,47.8253,-23.2841,3.7412,47.8253,53.3236,0.8569
13.523001,-266.6667,31.6667,-3.8889,-266.6667,268.5685,43.0253,-22.7141,3.6712,43.0253,48.7912,0.6918
13.541001,-252.7778,56.6667,4.4444,-252.7778,259.0897,38.4753,-21.6941,3.7512,38.4753,44.3289,0.9651
13.558996,-107.8077,41.1225,-34.454,-107.8077,120.4186,36.5353,-20.9541,3.1312,36.5353,42.234,1.1099
13.577002,-116.0724,24.4363,-24.9917,-116.0724,121.221,34.4453,-20.5141,2.6812,34.4453,40.1808,1.1017
13.595001,-188.3438,-57.781,-28.8905,-188.3438,199.1148,31.0553,-21.5541,2.1612,31.0553,37.864,1.3022
13.613,-151.1195,-81.1156,-12.2229,-151.1195,171.9484,28.3353,-23.0141,1.9412,28.3353,36.5555,1.0431
13.631001,-140.5477,-92.7726,13.8881,-140.5477,168.9772,25.8053,-24.6841,2.1912,25.8053,35.7774,0.9014
13.648998,-231.1496,-45.0075,23.3372,-231.1496,236.6442,21.6453,-25.4941,2.6112,21.6453,33.5453,0.8967
13.665998,-274.7059,-17.6471,32.9412,-274.7059,277.2361,16.9753,-25.7941,3.1712,16.9753,31.0412,0.8691
13.683,-246.4416,-29.4083,9.4107,-246.4416,248.3684,12.7853,-26.2941,3.3312,12.7853,29.4269,0.8108
13.700998,-232.248,29.4477,2.2225,-232.248,234.118,8.6053,-25.7641,3.3712,8.6053,27.3716,0.9002
13.718997,-235.0131,17.7788,-13.8897,-235.0131,236.0935,4.3753,-25.4441,3.1212,4.3753,26.0055,1.1472
13.737001,-201.0664,1.6663,-4.9989,-201.0664,201.1355,0.7553,-25.4141,3.0312,0.7553,25.6054,1.1421
13.754999,-132.7925,10.5567,0.0,-132.7925,133.2115,-1.6347,-25.2241,3.0312,-1.6347,25.4581,1.072
13.773,-51.6638,9.4439,21.6655,-51.6638,56.8131,-2.5647,-25.0541,3.4212,-2.5647,25.4164,1.6075
13.790998,-111.6791,-43.8938,91.1212,-111.6791,150.6717,-4.5747,-25.8441,5.0612,-4.5747,26.7294,1.2301
13.807997,-48.8264,-26.4721,84.7109,-48.8264,101.2952,-5.4047,-26.2941,6.5012,-5.4047,27.6199,1.26
13.826,3.8882,-63.3228,83.3194,3.8882,104.7236,-5.3347,-27.4341,8.0012,-5.3347,29.0708,1.233
13.843997,65.0108,-85.0142,68.3447,65.0108,126.9835,-4.1647,-28.9641,9.2312,-4.1647,30.6835,1.309
13.862001,121.0842,-74.9833,82.204,121.0842,164.4426,-1.9847,-30.3141,10.7112,-1.9847,32.212,1.2031
13.880001,148.8889,-63.8889,19.4444,148.8889,163.1802,0.6953,-31.4641,11.0612,0.6953,33.359,1.08
13.897001,90.5882,-44.1176,51.7647,90.5882,113.2792,2.2353,-32.2141,11.9412,2.2353,34.4287,0.5685
13.915,-98.8944,-162.7868,31.1128,-98.8944,192.9965,0.4553,-35.1441,12.5012,0.4553,37.3041,0.8303
13.932998,-94.4549,-83.3426,25.5584,-94.4549,128.5339,-1.2447,-36.6441,12.9612,-1.2447,38.8887,1.2732
13.951,-47.7725,108.8768,-47.217,-47.7725,127.9289,-2.1047,-34.6841,12.1112,-2.1047,36.7981,1.0428
13.969001,-5.5552,178.3234,-88.884,-5.5552,199.325,-2.2047,-31.4741,10.5112,-2.2047,33.2561,0.8419
13.987001,5.5556,288.3333,-163.8889,5.5556,331.7025,-2.1047,-26.2841,7.5612,-2.1047,27.4309,1.9107
14.005002,51.6638,184.4342,-159.4356,51.6638,249.2084,-1.1747,-22.9641,4.6912,-1.1747,23.4678,2.2548
14.023001,124.4514,85.5603,32.224,124.4514,154.425,1.0653,-21.4241,5.2712,1.0653,22.0888,2.5725
14.040997,129.4732,21.1158,77.7951,129.4732,152.5164,3.3953,-21.0441,6.6712,3.3953,22.3358,2.044
14.058,137.6228,51.1674,148.7973,137.6228,209.0425,5.7353,-20.1741,9.2012,5.7353,22.9031,1.3245
14.076,-6.6667,-111.1111,167.7778,-6.6667,201.3442,5.6153,-22.1741,12.2212,5.6153,25.9342,0.7262
14.094002,-223.864,-101.0999,133.874,-223.864,279.7473,1.5853,-23.9941,14.6312,1.5853,28.1479,1.0921
14.112001,13.3341,-94.4497,66.6704,13.3341,116.3765,1.8253,-25.6941,15.8312,1.8253,30.2348,1.1865
14.130001,27.7778,4.4444,-16.6667,27.7778,32.6976,2.3253,-25.6141,15.5312,2.3253,30.0451,1.2157
14.148001,94.4444,89.4444,-60.5556,94.4444,143.4818,4.0253,-24.0041,14.4412,4.0253,28.301,1.4278
14.166,-31.1128,120.0067,-131.1184,-31.1128,180.4484,3.4653,-21.8441,12.0812,3.4653,25.2018,1.725
14.184,-33.8889,70.0,-101.6667,-33.8889,128.0022,2.8553,-20.5841,10.2512,2.8553,23.1721,2.3966
14.202,47.7778,-50.0,25.5556,47.7778,73.7279,3.7153,-21.4841,10.7112,3.7153,24.292,2.0498
14.219998,48.8943,10.0011,106.6785,48.8943,117.7751,4.5953,-21.3041,12.6312,4.5953,25.1899,1.688
14.237998,16.6667,-44.4444,113.8889,16.6667,123.3846,4.8953,-22.1041,14.6812,4.8953,26.9832,0.9709
14.255997,-165.0092,-86.6715,62.2257,-165.0092,196.4994,1.9253,-23.6641,15.8012,1.9253,28.5197,0.9982
14.273997,-153.3333,-34.4444,22.7778,-153.3333,158.7966,-0.8347,-24.2841,16.2112,-0.8347,29.2099,1.408
14.292001,-76.0942,-12.2195,-59.9867,-76.0942,97.6629,-2.2047,-24.5041,15.1312,-2.2047,28.8836,0.9776
14.310001,68.8889,137.7778,-83.3333,68.8889,175.1366,-0.9647,-22.0241,13.6312,-0.9647,25.9191,0.888
14.328001,34.4444,194.4444,-105.5556,34.4444,223.913,-0.3447,-18.5241,11.7312,-0.3447,21.929,1.993
14.346001,17.2222,73.3333,-42.7778,17.2222,86.6275,-0.0347,-17.2041,10.9612,-0.0347,20.3993,2.2249
14.364001,46.1111,-18.3333,56.1111,46.1111,74.9053,0.7953,-17.5341,11.9712,0.7953,21.2459,1.9455
14.382001,51.1111,-50.5556,63.8889,51.1111,96.1769,1.7153,-18.4441,13.1212,1.7153,22.7001,1.5896
14.400001,18.3333,-108.3333,75.5556,18.3333,133.3449,2.0453,-20.3941,14.4812,2.0453,25.096,1.4077
14.418,-75.0042,-120.0067,107.7838,-75.0042,177.8892,0.6953,-22.5541,16.4212,0.6953,27.9075,0.7957
14.436001,-69.9961,-107.2163,64.4409,-69.9961,143.3437,-0.5647,-24.4841,17.5812,-0.5647,30.1478,0.7038
14.453998,-41.6736,-81.1246,6.1121,-41.6736,91.4071,-1.3147,-25.9441,17.6912,-1.3147,31.4293,0.6584
14.472001,57.2127,16.1084,-36.6606,57.2127,69.8339,-0.2847,-25.6541,17.0312,-0.2847,30.7941,0.7809
14.49,237.791,191.1217,-37.7799,237.791,307.4075,3.9953,-22.2141,16.3512,3.9953,27.871,0.5925
14.508001,-134.437,197.7668,12.2215,-134.437,239.446,1.5753,-18.6541,16.5712,1.5753,25.0012,0.2626
14.526001,-44.4444,257.2222,-11.1111,-44.4444,261.27,0.7753,-14.0241,16.3712,0.7753,21.5706,0.4508
14.544,-93.8941,291.6829,5.5559,-93.8941,306.4733,-0.9147,-8.7741,16.4712,-0.9147,18.6848,0.5716
14.562001,-481.0844,303.3165,117.7712,-481.0844,580.7867,-9.5747,-3.3141,18.5912,-9.5747,21.1729,4.3284
14.580001,172.2222,118.8889,-26.1111,172.2222,210.8954,-6.4747,-1.1741,18.1212,-6.4747,19.2789,2.0397
14.598002,98.8834,-19.9989,18.8878,98.8834,102.6384,-4.6947,-1.5341,18.4612,-4.6947,19.1104,0.8763
14.616001,-19.4455,0.5556,-17.2232,-19.4455,25.9822,-5.0447,-1.5241,18.1512,-5.0447,18.9007,0.7803
14.634001,-13.3333,26.6667,5.0,-13.3333,30.2306,-5.2847,-1.0441,18.2412,-5.2847,19.02,1.1011
14.651998,8.3347,-8.3347,-1.1113,8.3347,11.8393,-5.1347,-1.1941,18.2212,-5.1347,18.9685,0.9651
14.669998,21.1111,-3.3333,-0.5556,21.1111,21.3799,-4.7547,-1.2541,18.2112,-4.7547,18.8634,1.038
14.688001,-7.7765,7.7765,1.1109,-7.7765,11.0536,-4.8947,-1.1141,18.2312,-4.8947,18.9097,0.9333
14.706001,-2.2222,3.8889,0.0,-2.2222,4.479,-4.9347,-1.0441,18.2312,-4.9347,18.9161,1.0241
14.724002,19.9989,-3.3331,0.5555,19.9989,20.2824,-4.5747,-1.1041,18.2412,-4.5747,18.8385,0.9969
14.742,-2.7781,2.2225,-0.5556,-2.7781,3.6008,-4.6247,-1.0641,18.2312,-4.6247,18.8387,0.9734
14.760001,3.3331,0.5555,0.0,3.3331,3.3791,-4.5647,-1.0541,18.2312,-4.5647,18.8235,1.0182
14.777999,11.1123,0.0,0.5556,11.1123,11.1262,-4.3647,-1.0541,18.2412,-4.3647,18.7857,0.9799
14.796001,-0.5555,2.7775,-0.5555,-0.5555,2.8864,-4.3747,-1.0041,18.2312,-4.3747,18.7756,0.9883
14.814001,6.6667,0.5556,0.5556,6.6667,6.7128,-4.2547,-0.9941,18.2412,-4.2547,18.7572,1.0034
14.831002,7.6466,-0.5882,0.0,7.6466,7.6692,-4.1247,-1.0041,18.2412,-4.1247,18.7286,0.9869
14.848,2.9415,0.5883,0.5883,2.9415,3.0569,-4.0747,-0.9941,18.2512,-4.0747,18.7269,0.9937
14.866,5.5556,0.5556,0.0,5.5556,5.5833,-3.9747,-0.9841,18.2512,-3.9747,18.7049,0.9974
14.884001,5.5552,1.111,0.0,5.5552,5.6653,-3.8747,-0.9641,18.2512,-3.8747,18.6828,0.9926
14.902,3.8891,0.5556,0.0,3.8891,3.9286,-3.8047,-0.9541,18.2512,-3.8047,18.6679,0.9914
14.919998,5.0006,0.5556,0.0,5.0006,5.0313,-3.7147,-0.9441,18.2512,-3.7147,18.6493,0.9945
14.938002,4.4435,-0.5554,0.0,4.4435,4.478,-3.6347,-0.9541,18.2512,-3.6347,18.634,0.9964
14.954997,4.1189,1.1768,0.0,4.1189,4.2837,-3.5647,-0.9341,18.2512,-3.5647,18.6195,0.9914
14.973001,3.3326,0.5554,0.5554,3.3326,3.4239,-3.5047,-0.9241,18.2612,-3.5047,18.6174,0.9965
14.990998,4.4452,0.0,0.0,4.4452,4.4452,-3.4247,-0.9241,18.2612,-3.4247,18.6025,0.9945
15.009001,4.4437,0.0,0.0,4.4437,4.4437,-3.3447,-0.9241,18.2612,-3.3447,18.5879,0.9917
15.027001,3.8889,0.5556,0.5556,3.8889,3.9675,-3.2747,-0.9141,18.2712,-3.2747,18.5848,0.9974
15.045,3.3335,0.5556,0.0,3.3335,3.3795,-3.2147,-0.9041,18.2712,-3.2147,18.5738,0.9932
15.062,4.7059,0.5882,0.0,4.7059,4.7425,-3.1347,-0.8941,18.2712,-3.1347,18.5597,0.9944
15.079001,3.5292,0.5882,0.0,3.5292,3.5779,-3.0747,-0.8841,18.2712,-3.0747,18.5492,0.9924
15.096,4.1179,-0.0,0.0,4.1179,4.1179,-3.0047,-0.8841,18.2712,-3.0047,18.5377,0.9912
15.114,3.8889,0.5556,0.5556,3.8889,3.9675,-2.9347,-0.8741,18.2812,-2.9347,18.5359,0.9955
15.132001,2.7776,0.5555,0.0,2.7776,2.8326,-2.8847,-0.8641,18.2812,-2.8847,18.5275,0.9973
15.150001,3.8889,0.5556,0.0,3.8889,3.9284,-2.8147,-0.8541,18.2812,-2.8147,18.5163,0.9984
