arduino_time_s,receive_time_s,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gx,imu1_gy,imu1_gz,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gx,imu2_gy,imu2_gz
4.539003,1765055664.4920871,0.553,-0.372,0.243,-29.95,-56.58,-27.93,-0.172,-0.25,0.039,-54.52,32.05,-15.27
4.556001,1765055664.5199318,0.553,-0.372,0.243,-29.95,-56.58,-27.94,-0.172,-0.25,0.039,-54.52,32.05,-15.27
4.573003,1765055664.549907,0.553,-0.372,0.243,-29.95,-56.58,-27.94,-0.172,-0.25,0.039,-54.52,32.05,-15.28
4.590004,1765055664.5526102,0.553,-0.372,0.243,-29.95,-56.58,-27.95,-0.172,-0.25,0.039,-54.52,32.05,-15.28
4.607003,1765055664.552812,0.553,-0.372,0.243,-29.95,-56.58,-27.95,-0.172,-0.25,0.039,-54.52,32.05,-15.28
4.624,1765055664.580996,0.553,-0.372,0.243,-29.95,-56.58,-27.96,-0.172,-0.25,0.039,-54.52,32.05,-15.29
4.641004,1765055664.582261,0.553,-0.372,0.243,-29.95,-56.58,-27.96,-0.172,-0.25,0.039,-54.52,32.05,-15.29
4.658004,1765055664.611945,0.553,-0.372,0.243,-29.95,-56.58,-27.96,-0.172,-0.25,0.039,-54.52,32.05,-15.29
4.675003,1765055664.612101,0.553,-0.372,0.243,-29.95,-56.58,-27.97,-0.172,-0.25,0.039,-54.52,32.05,-15.3
4.692003,1765055664.6133718,0.553,-0.372,0.243,-29.95,-56.58,-27.97,-0.172,-0.25,0.039,-54.52,32.05,-15.3
4.709002,1765055664.644138,0.553,-0.372,0.243,-29.95,-56.58,-27.98,-0.172,-0.25,0.039,-54.52,32.05,-15.3
4.726001,1765055664.6705,0.553,-0.372,0.243,-29.95,-56.58,-27.98,-0.172,-0.25,0.039,-54.52,32.05,-15.3
4.743002,1765055664.678807,0.553,-0.372,0.243,-29.95,-56.58,-27.99,-0.172,-0.25,0.039,-54.52,32.05,-15.31
4.760004,1765055664.700703,0.553,-0.372,0.243,-29.95,-56.58,-27.99,-0.172,-0.25,0.039,-54.52,32.05,-15.31
4.777,1765055664.72898,0.553,-0.372,0.243,-29.95,-56.58,-27.99,-0.172,-0.25,0.039,-54.52,32.05,-15.31
4.794,1765055664.732152,0.553,-0.372,0.243,-29.95,-56.58,-28.0,-0.172,-0.25,0.039,-54.52,32.05,-15.32
4.811002,1765055664.7591958,0.553,-0.372,0.243,-29.95,-56.58,-28.0,-0.172,-0.25,0.039,-54.52,32.05,-15.32
4.828,1765055664.78941,0.553,-0.372,0.243,-29.95,-56.58,-28.01,-0.172,-0.25,0.039,-54.52,32.05,-15.32
4.845003,1765055664.793632,0.553,-0.372,0.243,-29.95,-56.58,-28.01,-0.172,-0.25,0.039,-54.52,32.05,-15.33
4.862004,1765055664.819357,0.553,-0.372,0.243,-29.95,-56.58,-28.02,-0.172,-0.25,0.039,-54.52,32.05,-15.33
4.879003,1765055664.84892,0.553,-0.372,0.243,-29.95,-56.58,-28.02,-0.172,-0.25,0.039,-54.52,32.05,-15.33
4.896002,1765055664.853087,0.553,-0.372,0.243,-29.95,-56.58,-28.02,-0.172,-0.25,0.039,-54.52,32.05,-15.34
4.913001,1765055664.878198,0.553,-0.372,0.243,-29.95,-56.58,-28.03,-0.172,-0.25,0.039,-54.52,32.05,-15.34
4.930002,1765055664.880651,0.553,-0.372,0.243,-29.95,-56.58,-28.03,-0.172,-0.25,0.039,-54.52,32.05,-15.34
4.947001,1765055664.882932,0.553,-0.372,0.243,-29.95,-56.58,-28.04,-0.172,-0.25,0.039,-54.52,32.05,-15.35
4.964001,1765055664.910143,0.553,-0.372,0.243,-29.95,-56.58,-28.04,-0.172,-0.25,0.039,-54.52,32.05,-15.35
4.981004,1765055664.912683,0.553,-0.372,0.243,-29.95,-56.59,-28.05,-0.172,-0.25,0.039,-54.52,32.05,-15.35
4.998002,1765055664.940344,0.553,-0.372,0.243,-29.95,-56.59,-28.05,-0.172,-0.25,0.039,-54.52,32.05,-15.36
5.015003,1765055664.969381,0.553,-0.372,0.243,-29.95,-56.59,-28.05,-0.172,-0.25,0.039,-54.52,32.05,-15.36
5.032001,1765055665.0008771,0.553,-0.372,0.243,-29.95,-56.59,-28.06,-0.172,-0.25,0.039,-54.52,32.05,-15.36
5.049,1765055665.004949,0.553,-0.372,0.243,-29.95,-56.59,-28.06,-0.172,-0.25,0.039,-54.52,32.05,-15.37
5.066001,1765055665.0304132,0.553,-0.372,0.243,-29.95,-56.59,-28.07,-0.172,-0.25,0.039,-54.52,32.05,-15.37
5.083004,1765055665.0326889,0.553,-0.372,0.243,-29.95,-56.59,-28.07,-0.172,-0.25,0.039,-54.52,32.05,-15.37
5.1,1765055665.0342028,0.553,-0.372,0.243,-29.95,-56.59,-28.08,-0.172,-0.25,0.039,-54.52,32.05,-15.37
5.117002,1765055665.061158,0.553,-0.372,0.243,-29.95,-56.59,-28.08,-0.172,-0.25,0.039,-54.52,32.05,-15.38
5.134,1765055665.063607,0.553,-0.372,0.243,-29.95,-56.59,-28.08,-0.172,-0.25,0.039,-54.52,32.05,-15.38
5.151054,1765055665.089887,0.553,-0.372,0.243,-29.95,-56.59,-28.09,-0.172,-0.25,0.039,-54.52,32.05,-15.38
5.168003,1765055665.1510751,0.553,-0.372,0.243,-29.95,-56.59,-28.09,-0.172,-0.25,0.039,-54.52,32.05,-15.39
5.185003,1765055665.151428,0.553,-0.372,0.243,-29.95,-56.59,-28.1,-0.172,-0.25,0.039,-54.52,32.05,-15.39
5.202,1765055665.155435,0.553,-0.372,0.243,-29.95,-56.59,-28.1,-0.172,-0.25,0.039,-54.52,32.05,-15.39
5.219002,1765055665.179596,0.553,-0.372,0.243,-29.95,-56.59,-28.11,-0.172,-0.25,0.039,-54.52,32.05,-15.4
5.236003,1765055665.1822,0.553,-0.372,0.243,-29.95,-56.59,-28.11,-0.172,-0.25,0.039,-54.52,32.05,-15.4
5.253004,1765055665.210377,0.553,-0.372,0.243,-29.95,-56.59,-28.11,-0.172,-0.25,0.039,-54.52,32.05,-15.4
5.270053,1765055665.2107148,0.553,-0.372,0.243,-29.95,-56.59,-28.12,-0.172,-0.25,0.039,-54.52,32.05,-15.41
5.287003,1765055665.214101,0.553,-0.372,0.243,-29.95,-56.59,-28.12,-0.172,-0.25,0.039,-54.52,32.05,-15.41
5.304001,1765055665.271343,0.553,-0.372,0.243,-29.95,-56.59,-28.13,-0.172,-0.25,0.039,-54.52,32.05,-15.41
5.321001,1765055665.272417,0.553,-0.372,0.243,-29.95,-56.59,-28.13,-0.172,-0.25,0.039,-54.52,32.05,-15.42
5.338002,1765055665.298709,0.553,-0.372,0.243,-29.95,-56.59,-28.14,-0.172,-0.25,0.039,-54.52,32.05,-15.42
5.355001,1765055665.302114,0.553,-0.372,0.243,-29.95,-56.59,-28.14,-0.172,-0.25,0.039,-54.52,32.05,-15.42
5.372002,1765055665.3034089,0.553,-0.372,0.243,-29.95,-56.59,-28.14,-0.172,-0.25,0.039,-54.52,32.05,-15.43
5.389051,1765055665.3303292,0.553,-0.372,0.243,-29.95,-56.59,-28.15,-0.172,-0.25,0.039,-54.52,32.05,-15.43
5.406,1765055665.332067,0.553,-0.372,0.243,-29.95,-56.59,-28.15,-0.172,-0.25,0.039,-54.52,32.05,-15.43
5.423055,1765055665.359584,0.553,-0.372,0.243,-29.95,-56.59,-28.16,-0.172,-0.25,0.039,-54.52,32.05,-15.44
5.44,1765055665.388834,0.553,-0.372,0.243,-29.95,-56.59,-28.16,-0.172,-0.25,0.039,-54.52,32.05,-15.44
5.457002,1765055665.418914,0.553,-0.372,0.243,-29.95,-56.59,-28.17,-0.172,-0.25,0.039,-54.52,32.05,-15.44
5.474,1765055665.422195,0.553,-0.372,0.243,-29.95,-56.59,-28.17,-0.172,-0.25,0.039,-54.52,32.05,-15.45
5.491002,1765055665.480238,0.553,-0.372,0.243,-29.95,-56.59,-28.17,-0.172,-0.25,0.039,-54.52,32.05,-15.45
5.508001,1765055665.482141,0.553,-0.372,0.243,-29.95,-56.59,-28.18,-0.172,-0.25,0.039,-54.52,32.05,-15.45
5.525002,1765055665.4835498,0.553,-0.372,0.243,-29.95,-56.59,-28.18,-0.172,-0.25,0.039,-54.52,32.05,-15.45
5.542054,1765055665.509863,0.553,-0.372,0.243,-29.95,-56.59,-28.19,-0.172,-0.25,0.039,-54.52,32.05,-15.46
5.559004,1765055665.5135539,0.553,-0.372,0.243,-29.95,-56.59,-28.19,-0.172,-0.25,0.039,-54.52,32.05,-15.46
5.576004,1765055665.541425,0.553,-0.372,0.243,-29.95,-56.59,-28.2,-0.172,-0.25,0.039,-54.52,32.05,-15.46
5.593004,1765055665.5415292,0.553,-0.372,0.243,-29.95,-56.59,-28.2,-0.172,-0.25,0.039,-54.52,32.05,-15.47
5.610003,1765055665.543829,0.553,-0.372,0.243,-29.95,-56.59,-28.2,-0.172,-0.25,0.039,-54.52,32.05,-15.47
5.627001,1765055665.569932,0.553,-0.372,0.243,-29.95,-56.59,-28.21,-0.172,-0.25,0.039,-54.52,32.05,-15.47
5.644003,1765055665.603261,0.553,-0.372,0.243,-29.95,-56.59,-28.21,-0.172,-0.25,0.039,-54.52,32.05,-15.48
5.661,1765055665.6312478,0.553,-0.372,0.243,-29.95,-56.59,-28.22,-0.172,-0.25,0.039,-54.52,32.05,-15.48
5.678004,1765055665.6321259,0.553,-0.372,0.243,-29.95,-56.59,-28.22,-0.172,-0.25,0.039,-54.52,32.05,-15.48
5.695002,1765055665.660108,0.553,-0.372,0.243,-29.95,-56.59,-28.23,-0.172,-0.25,0.039,-54.52,32.05,-15.49
5.712,1765055665.689,0.553,-0.372,0.243,-29.95,-56.59,-28.23,-0.172,-0.25,0.039,-54.52,32.05,-15.49
5.729004,1765055665.719848,0.553,-0.372,0.243,-29.95,-56.59,-28.23,-0.172,-0.25,0.039,-54.52,32.05,-15.49
5.746003,1765055665.722236,0.553,-0.372,0.243,-29.95,-56.59,-28.24,-0.172,-0.25,0.039,-54.52,32.05,-15.5
5.763004,1765055665.7511501,0.553,-0.372,0.243,-29.95,-56.59,-28.24,-0.172,-0.25,0.039,-54.52,32.05,-15.5
5.78,1765055665.752022,0.553,-0.372,0.243,-29.95,-56.59,-28.25,-0.172,-0.25,0.039,-54.52,32.05,-15.5
5.797,1765055665.778969,0.553,-0.372,0.243,-29.95,-56.59,-28.25,-0.172,-0.25,0.039,-54.52,32.05,-15.51
5.814001,1765055665.781274,0.553,-0.372,0.243,-29.95,-56.59,-28.26,-0.172,-0.25,0.039,-54.52,32.05,-15.51
5.831004,1765055665.782281,0.553,-0.372,0.243,-29.95,-56.59,-28.26,-0.172,-0.25,0.039,-54.52,32.05,-15.51
5.848005,1765055665.809261,0.553,-0.372,0.243,-29.95,-56.59,-28.26,-0.172,-0.25,0.039,-54.52,32.05,-15.52
5.865002,1765055665.8441758,0.553,-0.372,0.243,-29.95,-56.59,-28.27,-0.172,-0.25,0.039,-54.52,32.05,-15.52
5.882004,1765055665.84448,0.553,-0.372,0.243,-29.95,-56.59,-28.27,-0.172,-0.25,0.039,-54.52,32.05,-15.52
5.899002,1765055665.870709,0.553,-0.372,0.243,-29.95,-56.59,-28.28,-0.172,-0.25,0.039,-54.52,32.05,-15.53
5.916004,1765055665.872148,0.553,-0.372,0.243,-29.95,-56.59,-28.28,-0.172,-0.25,0.039,-54.52,32.05,-15.53
5.933,1765055665.8737001,0.553,-0.372,0.243,-29.95,-56.59,-28.29,-0.172,-0.25,0.039,-54.52,32.05,-15.53
5.950004,1765055665.927458,0.553,-0.372,0.243,-29.95,-56.59,-28.29,-0.172,-0.25,0.039,-54.52,32.05,-15.53
5.967002,1765055665.931401,0.553,-0.372,0.243,-29.95,-56.59,-28.29,-0.172,-0.25,0.039,-54.52,32.05,-15.54
5.984001,1765055665.934361,0.553,-0.372,0.243,-29.95,-56.59,-28.3,-0.172,-0.25,0.039,-54.52,32.05,-15.54
6.001003,1765055665.9875982,0.553,-0.372,0.243,-29.95,-56.59,-28.3,-0.172,-0.25,0.039,-54.52,32.05,-15.54
6.018053,1765055665.992099,0.553,-0.372,0.243,-29.95,-56.59,-28.31,-0.172,-0.25,0.039,-54.52,32.05,-15.55
6.035002,1765055665.9927738,0.553,-0.372,0.243,-29.95,-56.59,-28.31,-0.172,-0.25,0.039,-54.52,32.05,-15.55
6.052001,1765055666.0207129,0.553,-0.372,0.243,-29.95,-56.59,-28.32,-0.172,-0.25,0.039,-54.52,32.05,-15.55
6.069,1765055666.021952,0.553,-0.372,0.243,-29.95,-56.59,-28.32,-0.172,-0.25,0.039,-54.52,32.05,-15.56
6.086003,1765055666.0521631,0.553,-0.372,0.243,-29.95,-56.59,-28.32,-0.172,-0.25,0.039,-54.52,32.05,-15.56
6.103,1765055666.052377,0.553,-0.372,0.243,-29.95,-56.59,-28.33,-0.172,-0.25,0.039,-54.52,32.05,-15.56
6.120002,1765055666.053194,0.553,-0.372,0.243,-29.95,-56.59,-28.33,-0.172,-0.25,0.039,-54.52,32.05,-15.57
6.137002,1765055666.079763,0.553,-0.372,0.243,-29.95,-56.59,-28.34,-0.172,-0.25,0.039,-54.52,32.05,-15.57
6.154001,1765055666.110927,0.553,-0.372,0.243,-29.95,-56.59,-28.34,-0.172,-0.25,0.039,-54.52,32.05,-15.57
6.171003,1765055666.1152298,0.553,-0.372,0.243,-29.95,-56.59,-28.35,-0.172,-0.25,0.039,-54.52,32.05,-15.58
6.188002,1765055666.140296,0.553,-0.372,0.243,-29.95,-56.59,-28.35,-0.172,-0.25,0.039,-54.52,32.05,-15.58
6.205001,1765055666.143214,0.553,-0.372,0.243,-29.95,-56.59,-28.35,-0.172,-0.25,0.039,-54.52,32.05,-15.58
6.222,1765055666.171998,0.553,-0.372,0.243,-29.95,-56.59,-28.36,-0.172,-0.25,0.039,-54.52,32.05,-15.59
6.239003,1765055666.199052,0.553,-0.372,0.243,-29.95,-56.59,-28.36,-0.172,-0.25,0.039,-54.52,32.05,-15.59
6.256004,1765055666.2015731,0.553,-0.372,0.243,-29.95,-56.59,-28.37,-0.172,-0.25,0.039,-54.52,32.05,-15.59
6.273,1765055666.203597,0.553,-0.372,0.243,-29.95,-56.59,-28.37,-0.172,-0.25,0.039,-54.52,32.05,-15.6
6.290055,1765055666.229146,0.553,-0.372,0.243,-29.95,-56.59,-28.38,-0.172,-0.25,0.039,-54.52,32.05,-15.6
6.307002,1765055666.23158,0.553,-0.372,0.243,-29.95,-56.59,-28.38,-0.172,-0.25,0.039,-54.52,32.05,-15.6
6.324001,1765055666.258848,0.553,-0.372,0.243,-29.95,-56.59,-28.38,-0.172,-0.25,0.039,-54.52,32.05,-15.61
6.341001,1765055666.3187141,0.553,-0.372,0.243,-29.95,-56.59,-28.39,-0.172,-0.25,0.039,-54.52,32.05,-15.61
6.358001,1765055666.322458,0.553,-0.372,0.243,-29.95,-56.59,-28.39,-0.172,-0.25,0.039,-54.52,32.05,-15.61
6.375001,1765055666.3235462,0.553,-0.372,0.243,-29.95,-56.59,-28.4,-0.172,-0.25,0.039,-54.52,32.05,-15.61
6.392001,1765055666.350483,0.553,-0.372,0.243,-29.95,-56.59,-28.4,-0.172,-0.25,0.039,-54.52,32.05,-15.62
6.409,1765055666.378907,0.553,-0.372,0.243,-29.95,-56.59,-28.41,-0.172,-0.25,0.039,-54.52,32.05,-15.62
6.426,1765055666.382127,0.553,-0.372,0.243,-29.95,-56.59,-28.41,-0.172,-0.25,0.039,-54.52,32.05,-15.62
6.443002,1765055666.3837671,0.553,-0.372,0.243,-29.95,-56.59,-28.41,-0.172,-0.25,0.039,-54.52,32.05,-15.63
6.460002,1765055666.410846,0.553,-0.372,0.243,-29.95,-56.59,-28.42,-0.172,-0.25,0.039,-54.52,32.05,-15.63
6.477002,1765055666.412595,0.553,-0.372,0.243,-29.95,-56.59,-28.42,-0.172,-0.25,0.039,-54.52,32.05,-15.63
6.494004,1765055666.43838,0.553,-0.372,0.243,-29.95,-56.59,-28.43,-0.172,-0.25,0.039,-54.52,32.05,-15.64
6.511003,1765055666.441569,0.553,-0.372,0.243,-29.95,-56.59,-28.43,-0.172,-0.25,0.039,-54.52,32.05,-15.64
6.528055,1765055666.444482,0.553,-0.372,0.243,-29.95,-56.59,-28.44,-0.172,-0.25,0.039,-54.52,32.05,-15.64
6.545002,1765055666.4707031,0.553,-0.372,0.243,-29.95,-56.59,-28.44,-0.172,-0.25,0.039,-54.52,32.05,-15.65
6.562054,1765055666.472903,0.553,-0.372,0.243,-29.95,-56.59,-28.44,-0.172,-0.25,0.039,-54.52,32.05,-15.65
6.579,1765055666.500044,0.553,-0.372,0.243,-29.95,-56.59,-28.45,-0.172,-0.25,0.039,-54.52,32.05,-15.65
6.596002,1765055666.501537,0.553,-0.372,0.243,-29.95,-56.59,-28.45,-0.172,-0.25,0.039,-54.52,32.05,-15.66
6.613003,1765055666.503553,0.553,-0.372,0.243,-29.95,-56.59,-28.46,-0.172,-0.25,0.039,-54.52,32.05,-15.66
6.630003,1765055666.562342,0.553,-0.372,0.243,-29.95,-56.59,-28.46,-0.172,-0.25,0.039,-54.52,32.05,-15.66
6.647048,1765055666.563818,0.553,-0.372,0.243,-29.95,-56.59,-28.47,-0.172,-0.25,0.039,-54.52,32.05,-15.67
6.664002,1765055666.590925,0.553,-0.372,0.243,-29.95,-56.59,-28.47,-0.172,-0.25,0.039,-54.52,32.05,-15.67
6.681003,1765055666.6212192,0.553,-0.372,0.243,-29.95,-56.59,-28.47,-0.172,-0.25,0.039,-54.52,32.05,-15.67
6.698002,1765055666.622082,0.553,-0.372,0.243,-29.95,-56.59,-28.48,-0.172,-0.25,0.039,-54.52,32.05,-15.68
6.715004,1765055666.650708,0.553,-0.372,0.243,-29.95,-56.59,-28.48,-0.172,-0.25,0.039,-54.52,32.05,-15.68
6.732001,1765055666.6527748,0.553,-0.372,0.243,-29.95,-56.59,-28.49,-0.172,-0.25,0.039,-54.52,32.05,-15.68
6.749001,1765055666.6803179,0.553,-0.372,0.243,-29.95,-56.59,-28.49,-0.172,-0.25,0.039,-54.52,32.05,-15.68
6.766,1765055666.710695,0.553,-0.372,0.243,-29.95,-56.59,-28.5,-0.172,-0.25,0.039,-54.52,32.05,-15.69
6.783004,1765055666.712346,0.553,-0.372,0.243,-29.95,-56.59,-28.5,-0.172,-0.25,0.039,-54.52,32.05,-15.69
6.8,1765055666.740917,0.553,-0.372,0.243,-29.95,-56.59,-28.5,-0.172,-0.25,0.039,-54.52,32.05,-15.69
6.817001,1765055666.741159,0.553,-0.372,0.243,-29.95,-56.59,-28.51,-0.172,-0.25,0.039,-54.52,32.05,-15.7
6.834001,1765055666.746314,0.553,-0.372,0.243,-29.95,-56.59,-28.51,-0.172,-0.25,0.039,-54.52,32.05,-15.7
6.851002,1765055666.7703521,0.553,-0.372,0.243,-29.95,-56.59,-28.52,-0.172,-0.25,0.039,-54.52,32.05,-15.7
6.868003,1765055666.7726452,0.553,-0.372,0.243,-29.95,-56.59,-28.52,-0.172,-0.25,0.039,-54.52,32.05,-15.71
6.885003,1765055666.801962,0.553,-0.372,0.243,-29.95,-56.59,-28.53,-0.172,-0.25,0.039,-54.52,32.05,-15.71
6.902004,1765055666.802159,0.553,-0.372,0.243,-29.95,-56.59,-28.53,-0.172,-0.25,0.039,-54.52,32.05,-15.71
6.919001,1765055666.858346,0.553,-0.372,0.243,-29.95,-56.59,-28.53,-0.172,-0.25,0.039,-54.52,32.05,-15.72
6.936001,1765055666.8622332,0.553,-0.372,0.243,-29.95,-56.59,-28.54,-0.172,-0.25,0.039,-54.52,32.05,-15.72
6.953003,1765055666.86378,0.553,-0.372,0.243,-29.95,-56.59,-28.54,-0.172,-0.25,0.039,-54.52,32.05,-15.72
6.970002,1765055666.890843,0.553,-0.372,0.243,-29.95,-56.59,-28.55,-0.172,-0.25,0.039,-54.52,32.05,-15.73
6.987,1765055666.921855,0.553,-0.372,0.243,-29.95,-56.59,-28.55,-0.172,-0.25,0.039,-54.52,32.05,-15.73
7.004001,1765055666.922921,0.553,-0.372,0.243,-29.95,-56.59,-28.56,-0.172,-0.25,0.039,-54.52,32.05,-15.73
7.021001,1765055666.948656,0.553,-0.372,0.243,-29.95,-56.59,-28.56,-0.172,-0.25,0.039,-54.52,32.05,-15.74
7.038054,1765055666.95235,0.553,-0.372,0.243,-29.95,-56.59,-28.56,-0.172,-0.25,0.039,-54.52,32.05,-15.74
7.055002,1765055666.9531991,0.553,-0.372,0.243,-29.95,-56.59,-28.57,-0.172,-0.25,0.039,-54.52,32.05,-15.74
7.072055,1765055666.9808068,0.553,-0.372,0.243,-29.95,-56.59,-28.57,-0.172,-0.25,0.039,-54.52,32.05,-15.75
7.089004,1765055666.9817522,0.553,-0.372,0.243,-29.95,-56.59,-28.58,-0.172,-0.25,0.039,-54.52,32.05,-15.75
7.106003,1765055667.010139,0.553,-0.372,0.243,-29.95,-56.59,-28.58,-0.172,-0.25,0.039,-54.52,32.05,-15.75
7.123002,1765055667.040264,0.553,-0.372,0.243,-29.95,-56.59,-28.59,-0.172,-0.25,0.039,-54.52,32.05,-15.76
7.140002,1765055667.043542,0.553,-0.372,0.243,-29.95,-56.59,-28.59,-0.172,-0.25,0.039,-54.52,32.05,-15.76
7.157002,1765055667.0714781,0.553,-0.372,0.243,-29.95,-56.59,-28.59,-0.172,-0.25,0.039,-54.52,32.05,-15.76
7.174001,1765055667.099632,0.553,-0.372,0.243,-29.95,-56.59,-28.6,-0.172,-0.25,0.039,-54.52,32.05,-15.76
7.191004,1765055667.1042728,0.553,-0.372,0.243,-29.95,-56.59,-28.6,-0.172,-0.25,0.039,-54.52,32.05,-15.77
7.208002,1765055667.130351,0.553,-0.372,0.243,-29.95,-56.59,-28.61,-0.172,-0.25,0.039,-54.52,32.05,-15.77
7.225001,1765055667.1316218,0.553,-0.372,0.243,-29.95,-56.59,-28.61,-0.172,-0.25,0.039,-54.52,32.05,-15.77
7.242001,1765055667.132361,0.553,-0.372,0.243,-29.95,-56.59,-28.62,-0.172,-0.25,0.039,-54.52,32.05,-15.78
7.259003,1765055667.1598039,0.553,-0.372,0.243,-29.95,-56.59,-28.62,-0.172,-0.25,0.039,-54.52,32.05,-15.78
7.276001,1765055667.19172,0.553,-0.372,0.243,-29.95,-56.59,-28.62,-0.172,-0.25,0.039,-54.52,32.05,-15.78
7.293001,1765055667.1944609,0.553,-0.372,0.243,-29.95,-56.59,-28.63,-0.172,-0.25,0.039,-54.52,32.05,-15.79
7.310055,1765055667.220623,0.553,-0.372,0.243,-29.95,-56.59,-28.63,-0.172,-0.25,0.039,-54.52,32.05,-15.79
7.327003,1765055667.222375,0.553,-0.372,0.243,-29.95,-56.59,-28.64,-0.172,-0.25,0.039,-54.52,32.05,-15.79
7.344002,1765055667.2515998,0.553,-0.372,0.243,-29.95,-56.59,-28.64,-0.172,-0.25,0.039,-54.52,32.05,-15.8
7.361003,1765055667.252349,0.553,-0.372,0.243,-29.95,-56.59,-28.65,-0.172,-0.25,0.039,-54.52,32.05,-15.8
7.378001,1765055667.3079941,0.553,-0.372,0.243,-29.95,-56.59,-28.65,-0.172,-0.25,0.039,-54.52,32.05,-15.8
7.395002,1765055667.3121011,0.553,-0.372,0.243,-29.95,-56.59,-28.65,-0.172,-0.25,0.039,-54.52,32.05,-15.81
