arduino_time_s,receive_time_s,imu1_acc_x,imu1_acc_y,imu1_acc_z,imu1_gx,imu1_gy,imu1_gz,imu2_acc_x,imu2_acc_y,imu2_acc_z,imu2_gx,imu2_gy,imu2_gz
4.096907,1765055753.3229902,0.553,-0.372,0.243,-29.95,-56.58,-50.36,-0.172,-0.25,0.039,-54.52,32.06,-31.98
4.113904,1765055753.3824708,0.553,-0.372,0.243,-29.95,-56.58,-50.36,-0.172,-0.25,0.039,-54.52,32.06,-31.98
4.130904,1765055753.382653,0.553,-0.372,0.243,-29.95,-56.58,-50.37,-0.172,-0.25,0.039,-54.52,32.06,-31.99
4.147905,1765055753.3862689,0.553,-0.372,0.243,-29.95,-56.58,-50.37,-0.172,-0.25,0.039,-54.52,32.06,-31.99
4.164904,1765055753.4147909,0.553,-0.372,0.243,-29.95,-56.58,-50.37,-0.172,-0.25,0.039,-54.52,32.06,-31.99
4.181906,1765055753.415004,0.553,-0.372,0.243,-29.95,-56.58,-50.38,-0.172,-0.25,0.039,-54.52,32.06,-32.0
4.198907,1765055753.442375,0.553,-0.372,0.243,-29.95,-56.58,-50.38,-0.172,-0.25,0.039,-54.52,32.06,-32.0
4.215905,1765055753.445123,0.553,-0.372,0.243,-29.95,-56.58,-50.39,-0.172,-0.25,0.039,-54.52,32.06,-32.0
4.232906,1765055753.472487,0.553,-0.372,0.243,-29.95,-56.58,-50.39,-0.172,-0.25,0.039,-54.52,32.06,-32.01
4.249905,1765055753.4731789,0.553,-0.372,0.243,-29.95,-56.58,-50.4,-0.172,-0.25,0.039,-54.52,32.05,-32.01
4.266904,1765055753.501775,0.553,-0.372,0.243,-29.95,-56.58,-50.4,-0.172,-0.25,0.039,-54.52,32.05,-32.01
4.283906,1765055753.5319822,0.553,-0.372,0.243,-29.95,-56.58,-50.4,-0.172,-0.25,0.039,-54.52,32.05,-32.02
4.300908,1765055753.533118,0.553,-0.372,0.243,-29.95,-56.58,-50.41,-0.172,-0.25,0.039,-54.52,32.05,-32.02
4.317904,1765055753.564266,0.553,-0.372,0.243,-29.95,-56.58,-50.41,-0.172,-0.25,0.039,-54.52,32.05,-32.02
4.334907,1765055753.564607,0.553,-0.372,0.243,-29.95,-56.58,-50.42,-0.172,-0.25,0.039,-54.52,32.05,-32.03
4.351958,1765055753.592501,0.553,-0.372,0.243,-29.95,-56.58,-50.42,-0.172,-0.25,0.039,-54.52,32.05,-32.03
4.368907,1765055753.595266,0.553,-0.372,0.243,-29.95,-56.58,-50.43,-0.172,-0.25,0.039,-54.52,32.05,-32.03
4.385905,1765055753.622666,0.553,-0.372,0.243,-29.95,-56.58,-50.43,-0.172,-0.25,0.039,-54.52,32.05,-32.03
4.402905,1765055753.623206,0.553,-0.372,0.243,-29.95,-56.58,-50.43,-0.172,-0.25,0.039,-54.52,32.05,-32.04
4.419908,1765055753.652419,0.553,-0.372,0.243,-29.95,-56.58,-50.44,-0.172,-0.25,0.039,-54.52,32.05,-32.04
4.436908,1765055753.682646,0.553,-0.372,0.243,-29.95,-56.58,-50.44,-0.172,-0.25,0.039,-54.52,32.05,-32.04
4.453905,1765055753.7118359,0.553,-0.372,0.243,-29.95,-56.58,-50.45,-0.172,-0.25,0.039,-54.52,32.05,-32.05
4.470958,1765055753.7129102,0.553,-0.372,0.243,-29.95,-56.58,-50.45,-0.172,-0.25,0.039,-54.52,32.05,-32.05
4.487908,1765055753.7417312,0.553,-0.372,0.243,-29.95,-56.58,-50.46,-0.172,-0.25,0.039,-54.52,32.05,-32.05
4.504908,1765055753.74458,0.553,-0.372,0.243,-29.95,-56.58,-50.46,-0.172,-0.25,0.039,-54.52,32.05,-32.06
4.521906,1765055753.746399,0.553,-0.372,0.243,-29.95,-56.58,-50.46,-0.172,-0.25,0.039,-54.52,32.05,-32.06
4.538908,1765055753.772137,0.553,-0.372,0.243,-29.95,-56.58,-50.47,-0.172,-0.25,0.039,-54.52,32.05,-32.06
4.555907,1765055753.802238,0.553,-0.372,0.243,-29.95,-56.58,-50.47,-0.172,-0.25,0.039,-54.52,32.05,-32.07
4.572907,1765055753.805084,0.553,-0.372,0.243,-29.95,-56.58,-50.48,-0.172,-0.25,0.039,-54.52,32.05,-32.07
4.589906,1765055753.8325372,0.553,-0.372,0.243,-29.95,-56.58,-50.48,-0.172,-0.25,0.039,-54.52,32.05,-32.07
4.606906,1765055753.83317,0.553,-0.372,0.243,-29.95,-56.58,-50.49,-0.172,-0.25,0.039,-54.52,32.05,-32.08
